id,time,friends,followers
238770181,342177,10,9
421573434,5964,8,8
140419108,509243,6,5
75184955,411042,10,10
32318901,249308,9,9
245933859,31541,9,8
806267392,88253,9,8
29917431,156856,10,9
833628769,0,6,7
580924494,26606,7,8
177051906,8879,8,6
182065666,31449,8,5
691208949,63337,6,5
13428000,7926,13,12
129996102,70474,14,14
455581020,338981,9,10
702196403,381427,8,10
199739537,228925,13,10
665742008,145466,7,8
152693925,168628,12,12
506345871,72391,9,10
141940684,100799,6,6
165343784,101905,9,9
836610347,165743,8,7
423267863,123981,9,9
99915996,74092,9,9
220518041,340240,9,8
836610304,374773,4,4
604314694,276824,11,11
50614862,220522,11,9
193245342,366831,10,8
178911288,102773,9,9
831717049,358983,5,4
152799299,9400,9,9
155868967,101278,11,10
165021297,24063,9,11
836611544,132119,6,6
57650568,66757,14,14
836611559,4525806,4,0
166130522,144687,10,10
836611498,340268,8,9
147922932,565463,7,5
147872231,66555,11,8
372657750,11453,5,4
651213334,52288,11,10
701113789,8699,10,9
178720772,72457,10,11
836611441,170204,7,8
83973455,160758,9,9
139626199,181711,8,10
385833694,375458,10,9
