id,time,friends,followers
34767418,73772,9,6
7378465,1329390,13,11
326864393,0,9,10
128775531,7045,7,11
60800778,119163,10,7
257127841,73444,11,11
30868692,138895,13,11
25922551,55164,12,10
200082915,23226,10,10
152572326,792,11,12
421524931,77864,11,12
635368442,214401,9,7
128092403,4607,13,13
82512084,610,10,11
242599551,138902,10,8
69674504,48242,12,10
130229546,36662,12,11
31585151,83345,13,11
25373951,68765,12,11
97137073,2768776,9,9
833312155,12183,8,7
31468787,4243,12,13
85051890,227447,12,12
179626622,4560,11,11
6161574,36234,14,14
421483617,233292,8,7
58334238,3941,11,11
