id,time,friends,followers
8891356,244196420,14,14
350592082,240854547,13,12
633942390,240903930,9,8
305443842,240060605,8,7
152735831,240061619,13,13
152857796,239556369,13,12
6064591,240085441,13,13
93875347,242658968,12,12
46909770,240060147,12,11
57577434,240854225,12,12
152899681,243708348,8,10
152482193,240060470,9,8
152692682,240061771,9,7
57643426,240853609,15,15
152655615,240898369,13,12
152787928,240994296,10,10
295336528,240853929,13,13
834171564,240854568,8,7
8673978,242291964,13,13
127166025,0,6,27
580911971,239579057,13,11
152929151,239555572,12,12
833603193,240063481,10,9
833698136,240061134,9,8
58018277,239555881,12,11
836611846,243234789,5,4
97825923,240852440,12,11
57648376,240855268,14,14
152475637,239558424,7,7
505856896,243762504,8,8
52087382,240060509,8,6
834277832,240060471,7,8
152817877,241343388,13,12
836611641,243391007,9,9
152524804,240060633,9,8
298835011,243708305,10,9
152677878,239556698,13,13
833317778,240070538,8,8
44740882,242642755,12,12
148001489,240656232,7,7
812469896,240852909,8,7
152955176,239556089,12,12
155834141,240855856,13,12
152808009,240060365,11,9
634024914,242627572,9,9
152847940,243706544,11,10
152876347,239556368,13,13
77099989,242903572,13,13
132496880,240852816,12,12
152681998,240852473,10,8
57651778,240061639,13,13
57580670,239557531,8,8
130496414,239557298,10,10
552504842,240853011,11,10
152850728,240964291,13,12
152801170,240853057,12,11
833409565,240852452,10,9
754761449,240062048,7,8
833389281,240852849,10,9
812460211,240852738,10,10
215719147,240853583,12,11
152711347,239557281,10,8
122068307,240063230,12,11
832622579,239556579,7,5
52062118,243448981,9,12
834145569,240852965,7,7
758003360,240060185,10,9
58472573,240060343,11,10
152487012,240061024,9,9
86407913,240081837,12,11
8786371,243707871,12,12
828489902,239558385,10,9
152523489,239557064,10,8
836611449,243524741,7,6
806239301,239753538,10,9
752096002,240854891,13,12
77713483,239557669,8,8
509766583,240852765,11,9
806265573,239555559,7,9
719410392,243369736,10,9
833349484,240101321,11,10
152630905,240852495,13,13
152678816,239561377,8,9
581479432,240860951,9,7
128732417,240852976,13,13
152431962,240853917,13,12
152807728,239558501,12,12
152681833,240852469,12,12
836611588,243415255,9,9
737995802,239568277,12,10
152932665,240061555,13,11
