id,time,friends,followers
425594791,3688737,9,8
164111323,450752,11,8
55913556,324080,11,10
179560621,300333,8,4
262859190,253727,10,8
80475326,202907,9,7
49705412,248876,9,8
44986135,206044,12,10
44959419,5175553,10,10
94813727,238045,7,9
505398174,284393,9,5
83550331,475429,12,12
758352780,528898,7,5
44566939,281314,9,7
836611478,503594,6,6
156509255,206669,10,7
93455507,252705,7,9
44668151,253151,10,8
85789986,916310,10,9
643803645,303276,7,8
49047287,621501,12,11
192181899,447848,9,6
100102482,336138,11,7
164621372,205532,8,7
179515229,213315,13,10
656102729,897766,8,7
191871390,239153,10,11
119708981,234278,9,10
132195356,202981,12,9
40054235,382281,11,11
326682807,8384567,7,8
489857817,227386,9,8
147897978,3525855,9,5
830801601,389612,8,3
442180235,280045,9,8
44896855,212690,8,7
130008024,624882,9,12
14479953,0,15,16
92730489,457687,11,12
141802840,377035,9,7
649172194,532980,7,6
323154631,351054,8,5
683883695,202831,7,7
88555620,225862,12,9
161152990,219123,9,11
44583020,259201,9,6
51466775,7736641,10,7
836611698,1152336,0,0
637100364,236100,9,8
74816072,505301,9,9
145152233,234374,8,8
132260991,213988,9,10
84032342,3284107,12,10
320468526,689379,8,5
44974711,361819,6,3
104793155,277906,9,7
665302396,243778,6,4
49050185,228977,9,6
294454686,240318,9,8
140599552,374347,9,6
407840171,212077,9,5
83574698,210780,12,10
577593147,824830,9,7
674460269,374149,7,4
58300142,978032,12,7
165109836,240624,10,9
225226909,267266,9,7
52996469,402439,12,10
502113697,361843,7,7
233149622,559172,13,11
101580494,239071,11,12
90902458,1234887,11,8
130998345,274710,8,9
141409130,341328,11,11
836611650,366597,0,8
645976934,348540,8,6
44127553,231184,8,5
443647415,500130,11,7
179552549,261689,11,8
137833785,224721,10,9
262323823,1513008,8,8
150357523,273457,10,4
836611500,5225315,9,5
50993453,478880,11,11
60772229,237209,13,11
42485084,275451,12,5
642208683,218821,10,6
