id,time,friends,followers
48526077,9351514,10,7
152898149,675163,7,11
152924794,658500,11,10
756501560,2483005,10,10
57605809,6689182,11,10
152601286,2480886,10,11
152728673,675688,12,11
152565095,645485,9,7
152921689,669346,10,8
35596814,2637111,12,11
152630616,646727,8,9
57589790,899959,14,14
28358898,673287,12,11
27139267,691417,10,9
77371102,642402,10,10
67818805,1086021,14,14
49062416,675217,13,12
34068687,1086035,13,14
737148025,666383,9,6
145177964,663586,11,11
69700936,642393,10,9
52389220,673647,11,10
38127270,693095,11,10
61062866,879185,9,9
152849878,642201,10,10
152724712,642559,8,7
459338162,644433,9,8
152565791,696714,13,12
61306089,877260,13,11
152623227,673266,14,15
788843375,2130825,13,13
734815372,1416171,12,12
806248517,645404,9,7
581545728,674624,8,7
58365159,668623,11,10
175175265,759624,12,12
58009113,679036,11,10
58398809,643155,10,11
152595365,648292,11,11
812502853,673754,7,10
58363399,877255,12,14
152475577,717370,11,10
152581363,673394,13,13
633940768,2480995,10,10
461894462,2258882,8,8
8116282,701317,12,12
10510508,647531,13,12
57580861,9509992,13,12
152955843,675191,13,12
516587347,642346,10,8
152544506,790372,8,4
58182272,643048,9,14
516227676,673510,9,8
152595133,694169,7,10
152573082,656196,8,7
154906394,958523,12,11
152591879,674188,10,9
130228848,673785,13,12
152482322,677739,7,6
84696685,678893,13,11
152934059,673575,9,9
1771429,674025,12,12
152486187,725028,11,11
57652784,642087,13,13
152891202,642259,10,9
152892061,889980,13,12
152905397,669222,12,12
49905425,649929,10,9
152687271,822412,13,12
65438607,1492190,13,13
298849199,673830,9,8
152933227,722458,11,11
152931183,676433,11,12
58041551,645724,12,12
540766044,702466,13,12
15344542,10162944,12,9
57491200,891270,8,9
152787906,643264,9,11
58148458,679665,12,12
81267342,704892,13,12
754820213,652141,6,7
152953624,759359,14,14
607240541,644105,8,7
601606055,699759,8,8
152479170,689135,10,9
11224212,667113,12,14
152892208,701395,12,12
299202871,2183892,10,11
81548257,673859,10,9
130574444,722473,12,10
152687094,679912,9,8
30069397,710819,13,12
69580161,680217,9,8
65593130,722645,11,11
58084784,0,14,14
43651377,642115,13,12
152620819,673312,11,11
142776063,897848,11,10
