id,time,friends,followers
57645948,24110,14,14
7681470,1008,13,13
152692264,12844,13,13
152701178,6739,12,11
57847016,15766,16,16
152674464,10402,13,13
58157640,5577,10,9
581808853,79572,10,10
152685910,13068,14,14
144699574,25704,15,15
152627510,75023,12,11
57645191,4274,16,16
637631610,15641,8,8
57643355,6704,17,17
581725754,4274,12,11
23417722,16197,14,16
44753210,24453,14,15
33698900,45905,15,15
210196466,1139,14,14
152926445,17298,14,14
90886691,1244,13,13
155815040,11601,11,11
93075807,1352,13,13
210216008,83960,11,11
582716556,42601,12,12
57643305,74077,17,17
210257514,17398,13,13
44758749,16961,14,14
139258512,74228,11,10
62237961,22885,14,14
42112687,11976,13,13
58138361,93946,13,12
152581056,3593,13,13
39441783,13647,12,13
130775715,946,15,15
210192041,1119,12,12
581723162,1509,9,8
58160567,10166,14,14
14349157,0,16,16
152904779,50994,13,13
152940904,15877,11,11
155039406,16220,13,12
58147790,7105,12,12
367167971,1761,11,9
152784955,24489,12,14
101696244,11745,9,9
172565948,4874,11,10
581878969,17254,11,10
60286248,79513,11,11
210195750,42195,13,13
44760158,6674,15,16
581078805,43834,8,10
210186981,9481,11,10
57652685,10685,13,13
57652021,28931,14,15
57646029,79702,15,15
170499793,29838,11,9
152603922,81224,13,12
16442108,24756,12,12
152620687,6145,12,11
57644585,15435,17,17
152602332,9620,11,11
31752255,2481,15,15
152899140,1115,13,13
105157501,1697,13,13
582021704,28986,11,11
581645659,1369,11,10
175156068,9508,13,13
85053154,16332,13,12
210246926,81266,12,12
57644609,17287,14,14
32348714,24661,13,12
58043324,12516,12,12
152580261,769,14,14
64881322,52023,12,12
24137044,4028,14,14
49520817,11500,16,17
152919662,17495,11,11
18275958,6633,13,12
45216259,25931,13,12
215749686,43058,11,10
57847359,9298,17,17
155824686,11525,10,10
57653251,21962,15,15
152687784,15196,11,10
148058324,7105,11,10
57567207,81185,15,16
107496003,768,14,14
148255581,11649,11,12
57644344,5739,16,17
65293269,79336,16,16
6442166,8017,15,16
93203481,6894,12,12
45161747,4372,13,12
788843466,20210,8,8
152929914,4311,12,11
