id,time,friends,followers
137812558,443365,6,3
152576679,1204804,10,8
128569835,524573,12,11
152574748,694262,12,10
582393326,2005554,10,11
580892017,1050859,7,6
152932524,100721,13,13
57583888,685622,12,11
298856023,2731494,9,9
20507366,731539,12,10
152500687,5290771,11,11
6201168,296836,13,12
604471534,1138222,9,8
57480094,330674,9,7
152732917,118868,14,14
57647723,96266,14,14
33958415,283926,11,9
34619056,48808,13,12
152933593,165305,13,12
152670057,19813,12,11
32661684,744617,11,10
57651586,827194,13,13
601670804,516636,7,4
10698104,21186,10,8
152633577,10965,8,9
812479642,83309,5,7
152934135,331884,13,13
298855728,167835,10,11
113766760,144211,9,7
152937678,96828,12,12
152701536,209112,8,7
50852899,706668,12,11
24704002,870328,11,10
152596096,971223,9,10
152565791,692838,13,12
50875902,732533,13,13
152800376,993516,10,10
806234427,6165010,13,12
152956091,672859,12,12
152931563,213851,13,13
582055175,40102,10,9
608055713,2408959,6,4
633950990,1993404,10,9
152932930,4600,10,12
152851452,96278,10,10
134447216,795424,8,10
7403232,204771,14,13
152447360,260772,8,7
152817381,929968,9,8
152533509,94457,12,13
30755970,7026,13,13
152663236,67533,8,9
152834322,54555,11,10
54156748,5622,10,10
38112531,294082,13,13
152858845,628800,10,9
152485227,472072,13,12
54112707,775931,12,12
101695430,473786,14,14
401160190,75372,11,10
207355799,158994,10,9
152436560,471282,9,10
834752388,15693,5,3
152931729,96883,13,13
54426765,2276088,12,12
152620765,4690,10,9
152502951,211318,8,7
147999630,0,6,16
152476149,2033656,10,10
130236726,1230351,12,12
155842211,136165,11,11
152730815,34589,10,10
301163086,4344750,8,8
45542680,720068,13,13
152925632,740996,11,12
152857928,42577,10,10
67183493,13243,11,10
33443479,184804,10,9
152920022,439213,12,11
152571954,12992,10,8
152734523,745116,8,5
58043874,683511,9,8
9501017,166241,11,11
224332710,20237,10,9
28122737,735329,4,9
152932482,299104,11,11
5530217,683221,13,13
152596803,4892,12,12
58401745,726064,11,11
834163826,997332,4,0
152566813,439239,11,11
152811367,154497,5,3
4343477,29622,13,13
130257192,285459,13,13
